logFC	AveExpr	t	P.Value	adj.P.Val	B
MGP_DBA2J_G0029213	-0.63390180207586	2.39570435886547	-18.7566565464028	1.03583784654111e-23	1.02636274065802e-21	43.8480609413829
MGP_DBA2J_G0021146	0.821648441701737	1.91385856454771	18.7522861076822	1.04609445116093e-23	1.028552251903e-21	43.8290607349268
MGP_DBA2J_G0018736	1.81652680539968	-0.497780963666557	19.1303471852334	4.48961778097767e-24	4.90481149371424e-22	43.7759106676743
MGP_DBA2J_G0032385	0.465735604167916	4.62877034741511	18.7679372640015	1.00983468140025e-23	1.00841460137954e-21	43.7429560363111
MGP_DBA2J_G0030778	-1.24160640379407	2.56589102432454	-18.656481203333	1.29887179996025e-23	1.24828416143548e-21	43.6139678900185
MGP_DBA2J_G0028290	-0.629099150992111	3.79200896215702	-18.6765839578316	1.24111690698055e-23	1.20181487159283e-21	43.5933268066067
MGP_DBA2J_G0029794	0.663671651861468	7.76708600049796	18.7058437411487	1.16168964862647e-23	1.13348985410257e-21	43.5601700295833
MGP_DBA2J_G0022657	-0.517846534638047	4.63325225700416	-18.63576197517	1.36126495097106e-23	1.29122845929066e-21	43.4459841567913
MGP_DBA2J_G0027141	0.563521363535913	5.26397277802594	18.6349535662005	1.36376030358503e-23	1.29122845929066e-21	43.4109311175264
MGP_DBA2J_G0034296	-1.06669359725709	2.42071433984815	-18.4759395110044	1.95750724403538e-23	1.76203222487748e-21	43.2147205391593
MGP_DBA2J_G0024211	-0.549000171479941	5.10725708395799	-18.5353377130425	1.70982082477767e-23	1.59525034907359e-21	43.1896655211152
MGP_DBA2J_G0026434	-0.436997821862997	5.49880217979994	-18.536773812332	1.7042444218821e-23	1.59525034907359e-21	43.1788387388394
MGP_DBA2J_G0023647	-0.848086295188809	2.16249641483819	-18.4561776038097	2.04777558771464e-23	1.83039633301878e-21	43.1704869589179
MGP_DBA2J_G0027268	-0.507925865752996	3.84984959596953	-18.4884282202811	1.90256046321799e-23	1.73703770291802e-21	43.1584739788699
MGP_DBA2J_G0019274	-0.732740604956817	6.1782439565021	-18.5273498284093	1.74117872510871e-23	1.6127352510391e-21	43.1471982795528
MGP_DBA2J_G0016381	-0.620788315634611	3.7910143577085	-18.4769435691331	1.95303055681403e-23	1.76203222487748e-21	43.1375489236134
MGP_DBA2J_G0026393	0.413444281698863	5.18341911689675	18.505860547933	1.82847720302248e-23	1.68140975604557e-21	43.1172450173348
MGP_DBA2J_G0028278	-1.10154428443759	1.7255802525339	-18.4114899535144	2.26785398867817e-23	1.97195303967921e-21	43.0503201159139
MGP_DBA2J_G0031023	0.540464997752098	4.37901911318167	18.4518951511444	2.06788923136663e-23	1.83553889967557e-21	43.0370128932516
MGP_DBA2J_G0033975	-0.604429480753246	3.48200666770517	-18.3968676521631	2.34497906703231e-23	2.02523800235183e-21	42.9764926887205
MGP_DBA2J_G0022723	-0.991999540214483	1.81958816078891	-18.3707919641111	2.48920612755776e-23	2.10708825976446e-21	42.9666687633423
MGP_DBA2J_G0022990	0.324896410219019	7.27687991002947	18.4408949499081	2.12048139491009e-23	1.85643788970827e-21	42.9478593157731
MGP_DBA2J_G0021009	-0.666917975688113	3.94895406097743	-18.3588324137521	2.55834548339916e-23	2.15136657689526e-21	42.8548473846435
MGP_DBA2J_G0027145	-0.751940723963036	1.79913895579206	-18.3093013692714	2.86615191015156e-23	2.3635583042295e-21	42.8269995299173
MGP_DBA2J_G0017148	0.675455036933319	3.41324237702488	18.3291285549105	2.73864909775966e-23	2.27307875114052e-21	42.8258793177354
MGP_DBA2J_G0024390	1.23805043798948	5.56566681728162	18.3736056756876	2.47321803590123e-23	2.10708825976446e-21	42.8088685488873
MGP_DBA2J_G0029711	-0.27885593723361	6.56466931017487	-18.3787940307062	2.44401029073005e-23	2.09659996886654e-21	42.8018243872654
MGP_DBA2J_G0025648	0.519168014669686	4.74951092863598	18.3403954677299	2.66878295943796e-23	2.22956756781281e-21	42.7570078057219
MGP_DBA2J_G0026640	-0.669749835331584	2.16464154774583	-18.2179268384849	3.53660424339058e-23	2.87929142923684e-21	42.6275932173961
MGP_DBA2J_G0035034	0.375322629526171	5.67364293296443	18.2939132881333	2.96926169418115e-23	2.43289121634766e-21	42.6134850052236
MGP_DBA2J_G0020921	-1.7833489206725	3.3024273308727	-18.1936760839847	3.74000348324642e-23	3.02561547613011e-21	42.5307170782671
MGP_DBA2J_G0032980	-0.532611056817111	3.56535518680526	-18.1489775161268	4.14666176278067e-23	3.3126644157414e-21	42.3971984413073
MGP_DBA2J_G0026483	-0.527208302142375	5.34863947518475	-18.169767708578	3.95219666713833e-23	3.17716841505422e-21	42.3351815416288
MGP_DBA2J_G0027761	0.597708952899987	7.6150997317884	18.1131204063541	4.50524562246129e-23	3.55469441643828e-21	42.1907079746129
MGP_DBA2J_G0020585	-0.5441741460886	2.72623202324732	-18.0085057674527	5.74268016897792e-23	4.4757888975534e-21	42.128524543402
MGP_DBA2J_G0003697	-1.76814759362436	1.0260689577006	-18.0374726589309	5.36890231221197e-23	4.21014167820205e-21	42.0964965528731
MGP_DBA2J_G0034241	-0.827558455760838	3.95947700435826	-17.990647553819	5.98621143533481e-23	4.6373184585727e-21	42.0005309651201
MGP_DBA2J_G0027486	1.2196370660704	3.61787583966015	17.9464896796597	6.63453680706529e-23	5.10859334144027e-21	41.9279531837755
MGP_DBA2J_G0028313	-1.17198118114176	4.0845681478327	-17.9114087429368	7.20025454050796e-23	5.47819366290314e-21	41.8111189914845
MGP_DBA2J_G0030718	1.00447400395609	7.63196445621337	17.9323203468545	6.8573765212351e-23	5.2485620775106e-21	41.7675285865098
