logFC	AveExpr	t	P.Value	adj.P.Val	B
Eml2	-0.534937004938598	6.87174170349636	-27.83049352141	5.36448728901072e-33	6.70442576847905e-31	65.0063177327127
Fam84a	0.50925742078354	6.33979177261981	27.8166842936148	5.49652544562661e-33	6.81930240870916e-31	64.9957681986028
Tbc1d2	0.953115305867607	3.20477990691128	27.8425485416795	5.25186321734734e-33	6.61229030409279e-31	64.972392530024
Hnrnpdl	-0.325482371669305	7.74681976645401	-27.8087601562536	5.57378182739315e-33	6.86504128407256e-31	64.9490168632517
Mettl16	0.538205264461627	5.18627429609313	27.7497850932621	6.18460074484797e-33	7.50854706144149e-31	64.9214404656763
Rsad1	-0.506297145682479	4.61332114341254	-27.7273088288797	6.43495592776607e-33	7.75708836200284e-31	64.8999488232174
Spry2	0.567706349823087	5.56810561121143	27.7051380082171	6.6920205598685e-33	8.01016010254119e-31	64.8261625659991
Fam69a	-0.468333329504602	4.43516066787376	-27.6584380626469	7.26823867963536e-33	8.57904533595571e-31	64.7803385718075
Gm49492	-0.918230440481279	2.81759753502318	-27.784156805179	5.82076976349685e-33	7.11767076763712e-31	64.7479360200947
Papola	0.413714258737635	7.12714759222515	27.6697996375298	7.12355972905112e-33	8.46707305697076e-31	64.7148105824334
Sh2d5	0.466221978810109	6.54397931989314	27.5803330808212	8.34724176106501e-33	9.78469435950497e-31	64.5694505861091
Ttll3	0.722210365403367	3.69768383259761	27.5555755961161	8.72225444152587e-33	1.01542574481243e-30	64.5653851634085
Bace2	-1.57343964074294	1.71518021665599	-28.0673208124487	3.54108075140866e-33	4.77680551838833e-31	64.3489171727208
Txlna	0.301315501369881	5.84799082083515	27.4191587573226	1.11189328451792e-32	1.28563606509871e-30	64.3033614365798
Gm47204	-1.0378428539333	2.96153844354425	-27.3480357008186	1.2624513836961e-32	1.43052574457884e-30	64.0393934465313
Slc5a3	0.945761230989292	5.32812970888256	27.2079178596006	1.62268512064503e-32	1.82654165533798e-30	63.9504576019106
Arhgap31	0.684029909164085	5.56367296699536	27.1936699836114	1.66474332978507e-32	1.84938839061156e-30	63.9117051722223
Tm6sf2	1.69118654701151	1.63965704982688	27.8544149793375	5.14335094006127e-33	6.52399521852399e-31	63.8898140591161
Spred1	0.569795105109835	7.95672202898972	27.1938556542486	1.66418817528063e-32	1.84938839061156e-30	63.8423476626483
Srsf7	0.374290758757811	6.52167940316363	27.1487853167631	1.80463552566598e-32	1.97892838901579e-30	63.7936114952379
Mapk11	0.596285948220482	6.34358744717899	27.1092217457039	1.93784610325369e-32	2.11138270621813e-30	63.7279550775149
Gm20219	1.25106575309663	2.15513782479284	27.3881235551631	1.1752050057421e-32	1.34761635133348e-30	63.6879104743777
9330159F19Rik	0.45269427074159	6.92436977875087	27.0427612517067	2.18456450424857e-32	2.35006600498184e-30	63.590864547833
Psmf1	-0.39748942356486	5.10212977068411	-26.9766899037017	2.46159188077293e-32	2.63142623883632e-30	63.5390063853927
Pglyrp1	1.26049356202992	1.87548406572043	27.3852002344613	1.18135457050473e-32	1.34761635133348e-30	63.4678066019585
Dnaja4	0.346708157401493	5.8796616067919	26.9322066567631	2.66801086859634e-32	2.81665718841814e-30	63.422060564261
Gm43597	0.492221750134236	5.08470320144851	26.902015423878	2.81806964208564e-32	2.93857237463372e-30	63.4045748728975
Ina	0.411414505536469	7.7963924818381	26.9358519423859	2.65045162350928e-32	2.8156078902992e-30	63.3764771286925
Acin1	0.295901501572993	7.40961624690062	26.9256842402676	2.69972520051975e-32	2.83254501439717e-30	63.3662457607573
Cd46	-0.549039001643249	3.93148613509892	-26.8670702373444	3.00252548583914e-32	3.11182473675657e-30	63.3582496489975
Zdhhc14	0.499405050291818	5.14925247821106	26.835559897479	3.17937577560954e-32	3.27514242775971e-30	63.2805043164727
Gm11613	-0.72246171715082	3.52236381089412	-26.8083322154323	3.34071388770751e-32	3.40012658379429e-30	63.216865192146
Guf1	-0.453658493750335	5.91828468904174	-26.8048106769763	3.36218085366403e-32	3.40160642676949e-30	63.1883212168972
Rnd3	0.701475592991493	4.14431282605178	26.7671156109956	3.60095427449557e-32	3.62162247358587e-30	63.1834092243585
Fam171a1	0.397487567565184	6.28556856167013	26.8095480930283	3.33333445344343e-32	3.40012658379429e-30	63.1831624074388
Map3k21	-1.19488572361446	2.06939645439184	-27.0461044916447	2.17142136942316e-32	2.35006600498184e-30	63.0461224426137
Gm15459	0.644731510266332	5.41114104598456	26.6569273735065	4.40277256781779e-32	4.37625294357889e-30	62.9566688470322
Rbm14	0.517109592099698	4.54841068593127	26.6291953416803	4.63179360938011e-32	4.57712767317638e-30	62.9285361498349
Aoc2	0.907153096846034	2.57910923586024	26.7310625769046	3.84547707522049e-32	3.84479846161898e-30	62.8234889411154
Dusp4	1.50299741676333	3.53131272922118	26.5889411903173	4.98599374422663e-32	4.87051354428851e-30	62.8044266293065
Dnase1l2	1.13744941112161	2.86255365752642	26.5944474803392	4.93596065368118e-32	4.84951001333058e-30	62.6738326457254
Lrrk2	0.691109849516158	6.28459729013	26.5120164172024	5.7414896073513e-32	5.57646279178e-30	62.6371620304163
Shkbp1	0.618571138486237	4.18996650674142	26.4616768384613	6.29803095612021e-32	6.0822518273395e-30	62.6268543325034
Zscan18	-0.383706511178863	4.43759554202404	-26.448423224939	6.45348917053461e-32	6.16235704671779e-30	62.5995739154515
C530005A16Rik	-0.664778548993262	3.12356159869065	-26.4499894798604	6.43491612463251e-32	6.16235704671779e-30	62.5118618078494
Hook2	-0.561050049461537	4.23038450103198	-26.3586228806824	7.61495043792986e-32	7.19062847741632e-30	62.4374905971621
Bhlhb9	0.426777150134169	6.19966554151794	26.3639007260621	7.54114114309824e-32	7.160713743533e-30	62.364341837349
Fosb	1.72311211149542	4.18661086181183	26.3179171547874	8.20948469107229e-32	7.69171098930142e-30	62.3594715637235
Tmem86b	0.718186055811597	3.15599531517465	26.3161651913029	8.23610872538012e-32	7.69171098930142e-30	62.2677192366757
Rpn1	0.374583130578035	6.97829681049383	26.2312098932593	9.63843596626848e-32	8.90350522384051e-30	62.0937573789559
Igsf9b	0.775724544338577	8.19142463609878	26.235806026976	9.55668913701096e-32	8.87623198151778e-30	62.0748825871432
Bcl2	0.639554542272661	4.55292338971884	26.1500166814591	1.1205868889891e-31	1.02954677579177e-29	62.0451981830291
Izumo4	-0.624655808361833	4.65423000089004	-26.1360706271935	1.15001415231421e-31	1.05090271757444e-29	62.0153996321268
Nfil3	0.997820425954433	3.28576042400213	26.0866604354438	1.26075335785878e-31	1.13381083722358e-29	61.8662992990001
Cap2	0.282709162107728	8.19724066161011	26.1230078296212	1.17829092781824e-31	1.07098454011372e-29	61.8630814190898
Gm12940	0.708721305779592	5.50734395572741	26.075994572113	1.28604879625874e-31	1.15047217842157e-29	61.8600095707484
Gpr3	1.35812448016928	2.9417819851353	26.1052270517801	1.21792168013366e-31	1.1011178083634e-29	61.805358731545
Pknox1	0.542801844581271	4.2115957167848	26.0058044622281	1.46591249827064e-31	1.30450862476995e-29	61.7841706474465
Tmc4	0.904925439756097	2.96596083700651	25.9678795708037	1.5735490433368e-31	1.38752358337392e-29	61.6059790816458
Castor2	0.344460394539022	7.73143926349923	25.9672081665606	1.57552539619443e-31	1.38752358337392e-29	61.5804758197222
Epm2a	-0.468197287304395	5.14426428092496	-25.9170552082599	1.73053239680192e-31	1.50840303325345e-29	61.5799123164388
Ccnd3	0.543497513846908	4.41843821912053	25.8806186231109	1.85280884239341e-31	1.60674448439596e-29	61.5462282138021
Lman2l	0.445160622924122	5.32739065731089	25.87728043778	1.86444213940932e-31	1.60862553520508e-29	61.4945248687289
Cfp	0.700393781595898	3.95251831170971	25.8355183252346	2.01642182392611e-31	1.70513043488915e-29	61.464619732883
Myo19	0.601464196263421	4.92814120316989	25.8447932843809	1.98161386311965e-31	1.68407454157224e-29	61.4567574299153
Htr1b	1.08331084469184	3.4687796480395	25.8301499476164	2.0368524565855e-31	1.71388025765266e-29	61.4176754128333
Mat2b	-0.382254593135644	6.90214813422641	-25.866495471621	1.90253739189161e-31	1.63320343686776e-29	61.4103468444058
Spata7	-0.394681309586191	4.47647013878468	-25.7648082536657	2.3030939136684e-31	1.90954571954253e-29	61.3263426462609
Srsf6	0.2894419757862	7.30707824075921	25.7855173035237	2.2150828777543e-31	1.84557665064656e-29	61.2467477666371
Rassf3	-0.707949230717586	6.02146701431351	-25.7594946434843	2.32624447883393e-31	1.91937754401652e-29	61.2389405592416
Parn	-0.535199030880474	4.56529650416118	-25.6749714970493	2.72805905579042e-31	2.21860381680717e-29	61.1538878062241
Usp43	-0.881412771037381	2.56653193090641	-25.7943840175051	2.17845412980577e-31	1.82399925341422e-29	61.1401061901668
Trib2	0.829338531165623	5.72140959593875	25.6804368989829	2.7000598594904e-31	2.21704915129268e-29	61.1041595597949
Pcsk4	-0.86944716227366	2.02334752416773	-25.9256109176451	1.70303106745192e-31	1.49208345636497e-29	61.0954563528381
Gm47163	-0.685600847049539	4.62081153385884	-25.6296188679166	2.97210425159539e-31	2.37168337860877e-29	61.066462770401
Abhd6	0.333524133093778	5.81449132682992	25.6424394746285	2.90094478580425e-31	2.32768343271521e-29	61.0237628059204
Maoa	-0.446819226116641	4.94909177246149	-25.6079104155234	3.09667066138072e-31	2.45953790801347e-29	61.0067530041423
Snn	-0.377282291976074	7.71494958745792	-25.6420154199033	2.90327050500455e-31	2.32768343271521e-29	60.9642985820008
Fosl2	1.44663602076067	5.55134209366663	25.571135095226	3.31994746780492e-31	2.62461149350141e-29	60.9139490748241
Mat2a	0.497338234816335	5.34301973869257	25.5582071846968	3.4022733688256e-31	2.67724261342263e-29	60.8895118129759
Rbm11	-0.877109766912158	2.33481694085581	-25.6715436921911	2.74577026327011e-31	2.22237415070486e-29	60.8133518094269
Lig1	-0.648685994550172	3.56046572004064	-25.4898563271758	3.87337593742965e-31	3.03390648887059e-29	60.7972577456189
Txnl4a	0.451733139318075	3.76298019178511	25.4803897840576	3.94366630254084e-31	3.07479340111407e-29	60.7923536211675
Ccdc6	0.41924221634831	5.90490465079099	25.4304734786714	4.33636029616116e-31	3.36553040885166e-29	60.6152578891471
Stac3	1.3224320891447	2.00090805128939	25.6752692257461	2.72652621238265e-31	2.21860381680717e-29	60.5920845897929
Dusp5	1.30641478750688	3.60459607052006	25.3632360791794	4.92907147561402e-31	3.8081558123187e-29	60.5535597981579
Heatr1	0.396118423463401	5.16869604259421	25.3224007473192	5.32866324293378e-31	4.09824837738214e-29	60.4483383756621
1700102P08Rik	1.79236085174063	0.216038872603579	27.1837145486884	1.69478773544704e-32	1.87053942463593e-30	60.3736445805547
Stk36	0.670029444102629	2.82644486808109	25.3077935538872	5.47947788615971e-31	4.19525610950706e-29	60.3336812159464
Rgs11	-0.566551001933821	5.68413084551994	-25.2451270413242	6.17741760628584e-31	4.70841107865652e-29	60.2710457583726
Ubfd1	0.301409473764149	6.13803565742816	25.2066260377577	6.65044851752124e-31	5.02389659788038e-29	60.1738689724175
Inka2	0.455266390122929	6.96490069190495	25.2093220628651	6.61615554436384e-31	5.02030338337286e-29	60.1522237449622
Spred2	0.56158642905628	6.91334392831601	25.1379013732316	7.58845586432415e-31	5.68198168836641e-29	60.0155364484301
Serpinb8	0.8694418163822	4.01794921229723	25.0259865188402	9.41355043470259e-31	6.98699199732052e-29	59.9303931593816
Spata2l	0.423718956348221	5.42640768776791	25.0450265035799	9.07411508851302e-31	6.7645936034849e-29	59.8976358506906
Noxred1	1.57607578084667	1.02983045066413	25.848361082888	1.96838768772637e-31	1.6812404788083e-29	59.8223473756049
Kdm6b	0.808773612636268	5.46582560165995	24.9798968239707	1.02897298593284e-30	7.53855769047437e-29	59.7722404956528
