logFC	AveExpr	t	P.Value	adj.P.Val	B
Ttc1	0.106474089280498	4.14840590072294	4.4510331851514	4.82773501631509e-05	0.00011260473485603	0.653193623429288
Mxra8	-0.207231458374968	1.8699950321146	-4.31652949284176	7.5332652552767e-05	0.000171226991435861	0.650337746930177
Abca3	-0.160437532238338	7.19614119190101	-4.48311264494337	4.33855588209959e-05	0.000102019469936209	0.64693589461393
Scnn1a	-0.128797487168946	4.37293620438355	-4.45668077521123	4.73787330986298e-05	0.000110761765260869	0.64687243555349
Rac2	-0.232082067600813	1.81852364653884	-4.31103922274785	7.67052325877331e-05	0.000174078518955303	0.642533155447486
Cables1	0.338871404529745	0.88821451540525	4.24225135916214	9.61072350516778e-05	0.000215458104724873	0.64136705033424
Bdnf	-0.266463531773018	1.24785266776547	-4.26847302479655	8.82054229540078e-05	0.000198615569854368	0.64022866773239
Cramp1l	0.166017893827529	3.24951511071503	4.40323642270613	5.65791732350623e-05	0.000130868069722891	0.638620957665387
Cyb561d2	-0.17295226925193	2.73994257592955	-4.37128956395781	6.28881661060544e-05	0.000144650410135465	0.637849214389514
Ccdc159	-0.209336635096323	1.04618962323817	-4.24825261831581	9.42401680146752e-05	0.000211594044355006	0.630228670122595
Tln2	-0.165929570219223	2.99692043925582	-4.38412698693045	6.02745740795947e-05	0.000139000120975076	0.624863243903834
Mfsd14b	-0.0754023922066504	5.37185989286712	-4.47329397601193	4.4828969980097e-05	0.000105189985419093	0.624771867403463
Mtfr1	0.0747830906300663	6.51037066401018	4.47922880196881	4.3950999959483e-05	0.000103275902542428	0.623588966740972
March3	0.256746993552069	0.154061458670401	4.1820005991448	0.000116959847334634	0.000259316020297299	0.622514617163374
Nrd1	-0.103920291552916	6.3602540495702	-4.47861271655058	4.40413536654501e-05	0.000103469898859325	0.622322338444855
5730455P16Rik	-0.171053949674846	4.19801492777039	-4.44234587191789	4.96922080275353e-05	0.000115823418675593	0.619987246219212
Gm35164	-0.325288537071107	1.00728317748639	-4.24433462313523	9.54550653174209e-05	0.000214104517915418	0.6194844550946
Vrk2	-0.167507787175344	2.29457157002571	-4.33541612124109	7.07912146694485e-05	0.000161540757009156	0.617669097612774
Lzts2	0.172443186463658	2.48889622653648	4.3476342882627	6.79965445481016e-05	0.000155430709890047	0.613565058776049
Sugt1	0.103637106372356	4.90171085584998	4.46183935495324	4.65722107043168e-05	0.000108991453612324	0.613183424327339
Mvp	-0.15436616396883	4.84860504471184	-4.45738521334608	4.72677984081409e-05	0.000110541359420307	0.603994720978997
Lsm8	-0.178124167306086	2.31185612219897	-4.32981954648731	7.21083943954098e-05	0.000164320485357025	0.596784162751421
9130230N09Rik	0.362831129489616	-1.03785011794818	4.10063909469228	0.00015220700733255	0.000331810776044058	0.59625943647103
Cpne2	-0.211425081722889	2.2111987272063	-4.32688859555294	7.28077017012881e-05	0.000165857118994834	0.595264207656296
Jak3	-0.19916619238386	2.2418669456509	-4.32806840808521	7.25254147085359e-05	0.000165242422732768	0.594481991145194
2900052L18Rik	-0.413250840944672	-1.261011667683	-4.0867478862803	0.000159175492233119	0.000346206043569134	0.591205181524973
Gnai3	0.0765996741031961	7.05528301594788	4.46737896481892	4.57210447086664e-05	0.000107131711820448	0.588451316498166
Ube2c	0.502591764080485	-0.995661573431973	4.10191029274038	0.00015158429242985	0.000330616151448214	0.583060247699123
Fam76a	0.135737913574502	4.03104207812447	4.42422274931336	5.2775343438457e-05	0.000122493426963119	0.582151074244617
Aasdhppt	0.110122954425494	5.04748169693918	4.45487727411811	4.76639077220213e-05	0.000111389209701076	0.581067019155026
Sult5a1	-0.20960138313701	4.13843616360219	-4.42684203908623	5.23184724016785e-05	0.000121475494605541	0.580211695519194
Top3b	-0.0960909299758072	4.04352125617866	-4.42356331086027	5.28909784356899e-05	0.000122697456790519	0.578294722745741
Lmod1	0.563582593467941	-1.5351855795359	4.06859455402946	0.000168749487500615	0.00036559175731731	0.577762436448761
Mpeg1	-0.269154735725002	6.44064257469026	-4.46362833782719	4.62956539875163e-05	0.000108420697076622	0.57641899679207
Cabyr	0.517199782693619	-0.730942406067441	4.11379095189253	0.000145882553219391	0.000318703918932555	0.575378416152026
Vapa	0.113502961697155	6.56062230930929	4.46376375332163	4.62747856824169e-05	0.000108390948499806	0.573356724687252
Slc7a7	-0.306917724131389	1.50675513397183	-4.26570297930152	8.90093476436436e-05	0.000200255945868089	0.568981779268419
Jak1	0.103733989666484	6.85544698258459	4.46146478345653	4.66303191821131e-05	0.000109088977233586	0.567397053787587
Bzw2	-0.141022693989422	2.83426477743232	-4.35508799728583	6.63447637207258e-05	0.000152021473093201	0.566179485580949
Lmo7	-0.186988591613456	4.18428292791544	-4.42408156917388	5.28000791301138e-05	0.000122529414400897	0.563012206400162
Zeb2	-0.184879017086025	3.0603260877711	-4.36781055611849	6.36152849411255e-05	0.000146272179509527	0.560732792006238
Pttg1	-0.213701515585514	2.7694525371884	-4.36182087036286	6.48863856609207e-05	0.000148936863784033	0.560144538224121
Wtap	-0.0922695013408085	4.44820888092745	-4.43275400644357	5.13014161111782e-05	0.000119343672881139	0.559860751709474
Mrgpre	-0.373432486197221	0.123192215639011	-4.16005615520723	0.000125597012484182	0.000277400123746262	0.553660244816387
Lsm7	-0.242757443382597	1.48924263550042	-4.25592535751851	9.19044040299597e-05	0.000206454401606648	0.551415224020365
5830448L01Rik	0.3048083484586	-0.371189217438652	4.12329417328729	0.000141472034962717	0.000309884454141108	0.551035530572011
Cyp2c39	0.319047584861381	2.47442833487184	4.34376437445241	6.88698729451358e-05	0.000157345730374136	0.547359055252569
Zfp661	0.154298101113709	1.77838080904228	4.27589288866805	8.60866731528806e-05	0.000194174086564373	0.542992759723299
Dynlt1b	-0.398108138458737	-1.62371275556363	-4.0539286616671	0.000176889448077272	0.000382477689163986	0.542716542701203
Cop1	0.0995348159418594	4.89750352758135	4.43937417711741	5.01854215737277e-05	0.000116849901064666	0.54074133727571
Tomm40	-0.130993873927401	4.84912759054119	-4.43819907236412	5.03817698137783e-05	0.000117245373861868	0.540563175145792
Optn	-0.11218263173928	6.08464467286646	-4.4520785150927	4.81097767653742e-05	0.000112292804076592	0.53859257836886
Cebpz	0.108357692429826	5.33397315114907	4.44590351231388	4.91079656229369e-05	0.000114501868202857	0.5374387283407
Mettl2	0.0983868970523079	3.09254641736686	4.36222982112214	6.47988184201421e-05	0.000148761590402796	0.537127352386985
Zfand6	0.124159656754152	6.5466701113649	4.45138464299942	4.8220945622692e-05	0.000112492940631918	0.533297381887346
Cd164	-0.0960178099218018	8.78158530555231	-4.43914116916643	5.02242954065342e-05	0.00011691990480995	0.532425707734786
Ocel1	-0.156318333405191	3.10676571085774	-4.36255869741893	6.47284808281421e-05	0.00014862581811326	0.528371403776619
Pak2	0.10581863408084	5.28382697235037	4.44162624011057	4.98112096825555e-05	0.000116039662570418	0.525937948297202
Tcf12	-0.147124403436326	4.52269928054092	-4.42400937362099	5.28127326387837e-05	0.000122537355890092	0.524495280616343
Kbtbd4	0.223273745150885	0.899749129656358	4.20327749990726	0.000109137703019429	0.000242824986570549	0.521038300472336
Capg	-0.322659967520471	0.0594623367674295	-4.14334482019205	0.000132586659778427	0.000291673072903355	0.520619559699177
Eif1b	0.127885938121018	3.86353800773516	4.39686564955583	5.77859066934363e-05	0.000133562619789078	0.517018087495423
Sugp1	-0.11061240929332	3.71315031512752	-4.3886148888246	5.93861041108819e-05	0.000137039919970702	0.513372391229393
Psmf1	-0.101548808513744	5.00469149276825	-4.43013619432765	5.1749364453002e-05	0.000120238239760047	0.503733038054257
Denr	-0.105603450118518	5.11634783675751	-4.43099845768204	5.16013978135207e-05	0.000119957435127263	0.499629627449279
Ajuba	-0.220438330254538	2.29085751056205	-4.30089332573766	7.93060935537189e-05	0.00017955126826404	0.497399017824825
Mms22l	-0.302729064501291	0.536781266688932	-4.16818284920319	0.000122328546906286	0.000270451221124924	0.492422898332684
Rnft1	-0.096127750654205	5.37763355786776	-4.43241559730764	5.13591094806782e-05	0.000119456950980642	0.491985726333568
Serpina6	-0.252544054565999	8.01885239588314	-4.43179994236344	5.14642312833392e-05	0.000119680484592685	0.490833011864056
Tmem181a	-0.230769379296356	0.510055624807601	-4.18300248823345	0.000116579601568571	0.000258559336879066	0.490419868516185
Tmem138	0.20016682533933	0.599957813384982	4.17093185763263	0.00012124173484806	0.000268227131395525	0.489229927034022
Cbx4	-0.175306700977662	3.97594849739975	-4.39141737440012	5.88377875367989e-05	0.000135899215549586	0.484077036135298
B4galnt1	0.138700463639223	6.32934643757469	4.43477199527926	5.09586920941695e-05	0.000118567165443998	0.480016961509712
Slc9a3r2	0.131614894918382	3.76666481558749	4.38043162506389	6.10158635869361e-05	0.000140636321106614	0.479033891092135
Gstm5	-0.163408764380961	3.11583511992936	-4.34423816417393	6.87623679165425e-05	0.000157127159876775	0.475583305224998
Tmem88b	0.417852067924906	-0.772661053797747	4.07488897138886	0.000165368301727613	0.000358910862840473	0.472176319067307
Xxylt1	-0.169339837257216	1.23271709813796	-4.21192535567273	0.00010610586266199	0.000236508605445013	0.469077755033816
Tcim	0.414225623445947	3.57824718677407	4.36715090371552	6.37540747718021e-05	0.000146540534808814	0.468281185436879
Xpa	-0.180230128774626	3.26547857288792	-4.35019659445064	6.74242536945676e-05	0.000154308541989947	0.466795848248
D130017N08Rik	-0.288474023723214	0.10663678710261	-4.13050530083748	0.000138211881781032	0.000303293853324751	0.463808339713681
Ppp4r3a	0.0977682276721316	6.13335261491077	4.42898753895753	5.19471200937425e-05	0.000120676596451582	0.463227679116841
Mapk7	-0.231506573097588	0.730215169507682	-4.17389635987145	0.000120080235092483	0.000265879072663489	0.460467903247458
Tmem208	0.157097342327463	4.52240356105116	4.4031525191262	5.65949051084807e-05	0.000130878182998253	0.456110824366528
Galnt15	0.318828048947402	1.21986099802583	4.20760629142724	0.000107609702666949	0.000239706526799979	0.45433981684518
Tmco1	0.093061750791004	6.63597416887606	4.4230373640562	5.2983382373646e-05	0.000122890340315879	0.441533949290135
Mitd1	0.179135766512454	2.81216314592136	4.31398826800373	7.59649650024776e-05	0.000172575551162569	0.438285725990968
Hapln4	-0.232378175508512	2.49464922677461	-4.29754728928	8.01825145383881e-05	0.000181288144776454	0.438257274956468
Gm26917	0.354183914719557	5.87767722408889	4.41273657226462	5.48252174415255e-05	0.00012696265462645	0.423377099634601
Ebag9	-0.0934719083198346	4.42057133137397	-4.38962304243177	5.91882836975937e-05	0.000136637439617715	0.422741195746774
Sema3d	-0.218338385597316	1.63789275498996	-4.22702649074145	0.000101006713752564	0.000225984007812495	0.422531821599224
Gm10524	-0.386310480721784	-1.16533076837689	-4.03671677355045	0.000186928031462995	0.000402478943980502	0.422165983563694
Slc22a28	0.224128540525813	4.2265407766046	4.37981214812758	6.11409975922425e-05	0.000140900278131845	0.417710372115428
Cxcr4	0.531730905311645	-1.45242457585075	4.02183403373389	0.000196050953308482	0.000421097144695273	0.415707118230474
Focad	-0.147765743446929	3.26999076934685	-4.33166760538432	7.16708266339545e-05	0.000163379452642815	0.405759322894708
Fam208b	0.20439395267824	4.0154055320464	4.36819204174628	6.35351554291522e-05	0.000146113245524353	0.404385357364555
Itfg1	0.0770440429115024	6.42733185207185	4.41134383712317	5.50789910045008e-05	0.000127528087666796	0.403730529623413
Rhoh	-0.532796909531908	-1.6338732825998	-4.00241096729958	0.000208607075855328	0.000446548996114114	0.391709426041817
Tmem71	-0.378429202454103	0.523249029874701	-4.13633521576805	0.000135629567389694	0.00029797200885978	0.390547450343651
Gstp1	-0.208813787410756	9.49328740838624	-4.38954270151905	5.9204024638121e-05	0.000136650012701516	0.389946618074482
Prmt3	0.135255606511369	3.05557356264439	4.31355861993558	7.60723804231714e-05	0.00017276044101577	0.388843951656646
Klhdc4	-0.127331651332504	3.67079951478678	-4.34735220456299	6.80598364076352e-05	0.000155548599944034	0.387571718231725
Ly6d	-0.824095729818114	-1.33527068616716	-4.02027776285667	0.00019702944379147	0.000422993504267828	0.386411528638535
Met	-0.145590838484812	6.82134338188747	-4.40547159642968	5.61616464130881e-05	0.000129966822609367	0.386102235052462
Aldh9a1	0.0854280386520413	8.10702939575246	4.39839841487855	5.74933015044559e-05	0.000132909453878465	0.384675926094579
2510009E07Rik	0.153312665759691	3.23680836309741	4.32305630410812	7.37320358977428e-05	0.000167761234917147	0.384046770988622
Kif20b	0.399284304823061	-1.08692405470322	4.02467966749253	0.000194273935537325	0.000417550553808687	0.370513190782795
Ephb4	-0.122317151287666	4.79456687458289	-4.38380915439815	6.0337984548355e-05	0.000139122182889502	0.370360367261691
Tfeb	0.138726312380229	2.93325582521317	4.30002849602914	7.95317188677578e-05	0.000180031384080937	0.369526266808571
Tifab	-0.299607169753937	0.438295189204631	-4.12248489581198	0.000141842531687836	0.000310593494824206	0.368987799232875
4933412E12Rik	0.388972393949175	-1.45639631278279	4.00300068848687	0.000208214647199127	0.000445780843051809	0.36854318370424
Ccdc166	-0.179144920963721	1.52482221666659	-4.20115345658311	0.000109895148979147	0.000244387369333086	0.367943803558542
Ttc36	-0.172429521594031	8.48409146976549	-4.39022467285637	5.90705378051949e-05	0.00013641306868931	0.367125569878883
Rnf215	0.137994220197428	3.05055312306402	4.30547665108477	7.81207140436926e-05	0.000177078954613384	0.363581298514111
Rhog	0.154038146470681	3.7102044899812	4.34150126289791	6.93856467264411e-05	0.000158496829228494	0.36226237158861
Pon2	-0.0734689802850521	5.93347934266992	-4.39444980029955	5.82500439180573e-05	0.000134588526191174	0.353926240403219
4930594M22Rik	-0.289109079559794	0.627588787680343	-4.12928597756445	0.000138757971097898	0.000304441869149338	0.353133065100616
Armh3	-0.137304118696924	3.06741904429556	-4.30226862590384	7.89485745503077e-05	0.000178833341054741	0.350022188594558
Pacsin3	-0.122785277150409	5.14075530256341	-4.38445444498774	6.02093111962005e-05	0.000138873744017092	0.348728792422147
Ube4b	0.121916274807324	5.75640837604398	4.39149752074358	5.8822179453438e-05	0.000135886809966052	0.348283657731812
Rbsn	0.128649716978588	3.73374418400969	4.33823554001289	7.01365599191254e-05	0.000160129462739331	0.348249894974189
Tmem165	0.124210957898971	3.13640797352855	4.30520980376449	7.8189252916083e-05	0.000177204053817327	0.346348203912777
Noc2l	-0.0753210885316672	4.78172268385837	-4.37603409377519	6.19095967631993e-05	0.000142547786198562	0.345378483619317
Mrpl47	0.140823375626473	4.06977897744188	4.35240824733747	6.69340576805296e-05	0.000153265944738891	0.344805564383494
Zfp189	0.144260344352302	2.54377669999981	4.26663247130495	8.87387983070304e-05	0.000199714955701513	0.344387137037458
Myl9	0.343442855567239	1.12311603715227	4.16278185900396	0.000124491427008774	0.000275004027644278	0.340308785066206
Ednra	-0.163547779728024	2.07121993884192	-4.23133224898028	9.95969867394347e-05	0.000223017949051831	0.33509653872973
Bud13	0.153642754940975	2.17620008223677	4.23839142431198	9.73270651721006e-05	0.000218119105705633	0.334846188291823
Pot1a	-0.153948053491927	2.15817986213029	-4.23670855178909	9.78635928614534e-05	0.000219247482133828	0.33321394190305
Abce1	-0.133689947809077	6.6294536375678	-4.38857674684638	5.93936009937808e-05	0.000137039919970702	0.33062157791772
Surf1	0.108741688209612	5.01761900525421	4.37470429632639	6.21823628540565e-05	0.00014310136694257	0.323422203688317
Gm48633	0.160960923210627	4.64303492450215	4.36517978668078	6.41705557884975e-05	0.000147446764330365	0.323152278471873
Nop58	0.210314333650669	4.24447601071104	4.35025989290699	6.7410175567e-05	0.00015430292644876	0.317457576769487
Rsad1	-0.190876222710901	2.17767923229612	-4.23120992122295	9.96367721655464e-05	0.000223069406936324	0.311069344445372
Ces2b	0.870485242758259	1.23474849630564	4.16924744066765	0.000121906546290172	0.00026956313434212	0.304956469829738
Clock	0.225440154607441	5.58898497808587	4.37589263687655	6.19385566561818e-05	0.000142565007985808	0.304317732723909
Rsl1	0.197023189270546	0.614256257700807	4.12882900300161	0.000138963171682129	0.000304791331941273	0.303034271736472
Cdc42se2	-0.108009364136495	3.79279579673812	-4.32579000988338	7.30715160790725e-05	0.000166400978629886	0.299413036265747
Mybbp1a	-0.142704627560773	5.39466997782693	-4.37168142439044	6.28067760512209e-05	0.000144488240087332	0.295691882499493
5830444B04Rik	0.455239743246964	-0.945954671905957	4.07880694528441	0.000163296920922452	0.000354589126177756	0.291965672698438
Gm20568	0.577639719859577	-2.41413386410757	3.98340314385588	0.000221645987624692	0.000472859022778874	0.291817631525364
Mturn	0.238562673414001	0.801929104586945	4.12198530716789	0.000142071718875335	0.000311044037003332	0.285013398685072
Nt5m	0.177214980854401	3.06573554186311	4.28152052557874	8.45128030593818e-05	0.000190851130964654	0.284826453485079
Rarg	-0.185036639518281	1.65960831424166	-4.18456731213853	0.000115988106770581	0.000257333466366821	0.283456988052474
Fcgr4	0.320145517691571	1.89350177434715	4.20357393562672	0.000109032396555241	0.000242631354882526	0.282347111793371
Gm45469	0.5130038192784	-1.48934522833357	3.97488745329114	0.000227739967262369	0.000485158132794204	0.282033036560416
Sesn2	0.288843657652626	2.54457884199307	4.24672138393011	9.47131745139372e-05	0.000212584152603653	0.281056330054499
Eif4g2	0.0814804811185455	9.28128128496568	4.35600169938031	6.61449931770243e-05	0.000151616066211677	0.276858745386145
Dpy19l3	-0.236850300159621	5.08923546405324	-4.35624268425164	6.60924023603586e-05	0.000151521683753264	0.274389430675372
Adh7	0.202475106056557	1.49010679725808	4.16757283565278	0.000122570993155562	0.000270942108767183	0.270857593384448
Lrch1	-0.159599833049553	2.57455639256531	-4.2460788505646	9.49123434782727e-05	0.000212959169596111	0.269709301805618
Nxf1	0.102404981911688	5.09600161422241	4.35888141669396	6.55192038684403e-05	0.000150311426227044	0.268854319376318
Zfp275	0.137129548362619	3.69744974674819	4.31105787307443	7.67005289952216e-05	0.000174078518955303	0.267147067410276
Dpm3	0.199240712876254	3.6052691785112	4.30588282747463	7.80165012217383e-05	0.000176903149507577	0.265642128513205
Hlf	0.158228127250023	6.14632770748509	4.36762832860296	6.36535958532773e-05	0.000146334920567441	0.264873972990974
Arpp19	-0.105739340535789	5.553047349196	-4.36166488406677	6.49198168576241e-05	0.000148987836958524	0.257138828445958
F3	-0.231492522600658	2.3131055774247	-4.2226299579675	0.000102466170049311	0.000228925054244223	0.255493837238852
Srf	0.154380310452036	3.03771159185216	4.27049925745194	8.76218464623246e-05	0.00019736846936041	0.25484541402979
Tex264	0.142840592747759	6.04188437752059	4.36318283899811	6.45951986943576e-05	0.000148371113941669	0.251656922884869
Itga5	-0.144521044352655	4.10192935456852	-4.32379611060166	7.35527116097148e-05	0.000167410612809903	0.250369153139088
Tgs1	0.119970860389222	3.89086470933702	4.31478727743704	7.57655989264628e-05	0.000172152098622024	0.249712565220119
Agmat	-0.139617324512576	6.77432128737667	-4.36281520986104	6.46736715386886e-05	0.0001485256602084	0.248179928280647
Tlr6	-0.281635914151587	0.219238832530467	-4.07176862706287	0.000167036176579548	0.000362057186139275	0.247619398902915
Epor	-0.295008047178282	-0.17397210003161	-4.03724167674411	0.000186613893940977	0.000401932959301076	0.246639309602012
Gm15417	-0.180253902256908	2.30745335319401	-4.21715868815816	0.000104311038746065	0.000232788286535856	0.239638962806784
Psmd6	0.0893526958951425	6.05640089740462	4.35856366021684	6.55879710543232e-05	0.000150443187795937	0.2364235282351
Tarbp2	0.148585205123688	2.95878883896413	4.25942712563714	9.08571900071565e-05	0.00020424019308298	0.235468105330733
Sft2d2	-0.102901338503073	6.1885920651702	-4.35759315970537	6.57984374931685e-05	0.000150899872025625	0.232660784480929
Emg1	0.128030730678489	5.15366468953013	4.34857506270387	6.77858748586754e-05	0.000155040120801932	0.232135478532808
1110008L16Rik	0.0972093117222139	3.68522693582585	4.29917332923989	7.97554376652001e-05	0.000180414737486003	0.230698302463379
Ccdc47	0.0882363914802077	6.55237725461348	4.35576862523989	6.61958964098236e-05	0.000151706548505525	0.224860590051094
Ap1s1	-0.135017708889431	4.57799198016876	-4.3324637579275	7.14831185529693e-05	0.000163007544351849	0.223530326936113
Mllt10	0.132762764041931	4.4355713455553	4.32645122828019	7.29126197416708e-05	0.00016606762430524	0.219455167639225
Yif1a	-0.12902659215423	5.44911006894661	-4.34855378358029	6.77906329014926e-05	0.000155040120801932	0.218532985329082
Cmc4	0.272630395593906	0.585111228327237	4.08140741448206	0.00016193599273571	0.000351864195052188	0.214931181964095
Asb1	0.161801702843788	2.76293319516613	4.2369177317849	9.77967466191119e-05	0.000219134708747821	0.202937406232078
Tspyl1	0.0832640717017192	4.86897613093525	4.33172786368053	7.16566028165311e-05	0.000163375085157443	0.196848620412998
Nckap5l	-0.325423567501209	-1.26858458220472	-3.9542064330045	0.000243221530151884	0.000515820832598835	0.189053822438257
Tspan17	-0.259335751546817	0.311018327826132	-4.0532770867448	0.000177259775838141	0.000383216003986234	0.186948783630835
Cdkn2c	-0.21956931663592	1.39655174081245	-4.13595925659435	0.000135794673811952	0.000298285371533981	0.186114848145516
Ppp2r2a	0.09342745662109	4.27759480844466	4.31074019940896	7.67806843195225e-05	0.000174219966437152	0.185757689017909
Elof1	0.135501677346339	4.59327704035955	4.31998768421548	7.4480406407147e-05	0.000169347878494085	0.18200621863749
Zbtb5	-0.144232079309273	3.16973064358654	-4.25525512984503	9.21061718803145e-05	0.000206872643915278	0.181284560105439
Fgl2	-0.232441497673518	1.51461062052727	-4.14137817917663	0.000133433638226889	0.000293439051329311	0.178302982292101
Rab10	0.0793729829767096	6.7349803881013	4.34079302131867	6.95478301270707e-05	0.000158812643575905	0.177152898222476
Bri3bp	-0.0993137668771845	5.30274576620933	-4.33337494544424	7.12688764738181e-05	0.000162574852434003	0.176144955248266
Sbno1	0.151368007305064	5.61602973556121	4.33642943752119	7.05552453491105e-05	0.000161029973652698	0.176027996963857
Tsc2	-0.119623529362704	5.30498643083085	-4.33147140406519	7.17171585157875e-05	0.000163456998993572	0.170826109473849
Stard4	-0.20051063626543	7.80140910825619	-4.33370919886879	7.11904423884658e-05	0.000162423845353127	0.170250200970118
Mrps5	-0.0745831430802213	4.96394592977188	-4.32355731431838	7.36105477982341e-05	0.00016751352845427	0.163462854465799
Tmem216	0.199541119233495	1.14963644598869	4.1060442622408	0.000149576237898296	0.000326450999977308	0.159136818916346
Dus4l	0.176692231183285	1.82253570340633	4.15632565795951	0.00012712561810394	0.00028049625244543	0.158608391885869
6430573P05Rik	-0.366049479817418	-1.46662604464548	-3.93202092967827	0.000260958919888262	0.000550973230888625	0.158546495184507
Orc2	0.158958956258728	2.50759714776414	4.2057306160679	0.000108269219286856	0.000241054279908374	0.158298682317649
Spidr	0.144324600454646	2.25202239536801	4.18587495771204	0.000115496060511689	0.000256284638454055	0.152306523422127
Polr2c	0.127072351289368	3.79458111097445	4.27897064810702	8.52224217447459e-05	0.000192420892369409	0.149581533365099
Cog5	-0.1521881579051	4.36843778608356	-4.2994819539261	7.967462829662e-05	0.000180262658259644	0.140873722247719
Apold1	-0.286023616932475	0.0905762154554992	-4.02159536832985	0.000196200706019952	0.000421350618299441	0.14059987850454
Slc43a2	0.203457544406706	2.96516514139034	4.22914609978725	0.000100310335739261	0.000224501668622989	0.137046054976705
Nr1d1	-0.265932101189474	6.54336867270513	-4.32517803178078	7.32188800771473e-05	0.0001667079612597	0.128084150424323
Tmem219	-0.135410946214506	4.47025595788775	-4.29896956797898	7.98088336314604e-05	0.000180504763609474	0.127190980513896
Ccdc134	0.255173610370111	1.40015358763936	4.11526657356922	0.000145189065005275	0.00031734557037379	0.127137551940078
Mrpl2	-0.144446204945258	5.0809627893962	-4.3135025221717	7.60864162207223e-05	0.000172762758965766	0.123666087810067
Lncbate1	-0.468516218923697	-3.0156831282715	-3.92635511340058	0.000265685266450454	0.000560150290162535	0.120982482568283
Psma6	0.107796454781735	6.74233438897813	4.32107069137335	7.4215443327061e-05	0.000168774335227584	0.113857008713139
Ackr2	0.290298188534674	1.25144777492585	4.10159283272897	0.000151739573048206	0.000330846105887301	0.111001652086212
Ncor1	0.187590220585688	6.47638014875611	4.31822454553598	7.49137391151852e-05	0.000170303985787801	0.10547786106266
Pigl	0.138345175125863	2.06097964022654	4.15633230288515	0.000127122879295856	0.00028049625244543	0.103373018526857
Senp2	0.103715978390593	4.7162215963991	4.29653486318814	8.04495504515126e-05	0.000181860921780207	0.0962132845549064
Gls2	-0.135196454005976	8.6404918396994	-4.30376322676897	7.85618217382956e-05	0.000177987646655425	0.0935592613960274
Exoc3l2	-0.183979371939173	2.10934805257152	-4.15654831871	0.000127033876246894	0.000280387042451159	0.0934588695735181
Slc18a1	0.147255805819213	1.71915128698362	4.13072228383572	0.000138114921981118	0.000303131196160277	0.0928785053133661
Csad	-0.262694749157467	8.22825655171327	-4.3059523720526	7.79986717216102e-05	0.000176892938396148	0.0912373615834614
Slc4a4	-0.163635411714698	6.39521854227582	-4.3135694023594	7.60696829232995e-05	0.00017276044101577	0.090834292095705
Wdr92	0.119155901331171	3.48644967901696	4.24292982552908	9.58943655242878e-05	0.000215017197292128	0.0846954998572871
Gnpat	-0.0665162159199924	5.47793138815514	-4.30637416981321	7.78906182392913e-05	0.000176678070148386	0.0824405472580914
Nucb2	0.338831282340881	1.13539070209166	4.08462002971027	0.000160269875934398	0.000348415056199345	0.0799881232071531
Sh3pxd2a	-0.247401849557865	5.05662325302211	-4.29770094288309	8.01420625962408e-05	0.000181227553475724	0.0795536744829679
Sema4d	-0.302780383026493	-0.521103144243117	-3.96136996285284	0.000237747269222223	0.000505098791878327	0.0795434246554478
Trp53bp1	0.186469533841476	2.82548116155496	4.20066000273719	0.000110071847207142	0.000244739313203954	0.0748578347019855
Nr1d2	0.168123161671907	6.77036726238826	4.30860748725086	7.73209255130089e-05	0.000175415820416968	0.0747184106451053
Tomm7	0.136807339147077	5.17634765752429	4.29977966443368	7.95967521996571e-05	0.000180147875310869	0.0744253674492299
Zbtb48	-0.16117606246819	3.139136790425	-4.21865626810694	0.000103802882111158	0.000231771145019935	0.0713328440351626
Smim11	0.155298139724596	3.18743147741349	4.21816904866534	0.00010396794006732	0.000232100645215878	0.0606353742113406
Xrcc1	0.138806195645149	2.96547586641662	4.20407594687227	0.000108854286129487	0.00024227561939685	0.0587305715632311
Trappc9	-0.131137130934083	3.60238290558982	-4.23936672748224	9.70174325959935e-05	0.000217461904809054	0.0543743675855097
Clybl	-0.118567762365798	5.10973905143047	-4.29096467744281	8.19342901756321e-05	0.000185185725828595	0.0497215828860202
Lum	-0.19726526042159	3.164603402181	-4.21353367661306	0.00010555110216085	0.000235357858236708	0.0490679056278029
Bsg	0.108241707120896	8.28034383109935	4.2905680335729	8.20410274309358e-05	0.000185395403152578	0.0427508757168944
Lamp2	0.0732031898664558	9.79364745328484	4.27860391373665	8.53249579316555e-05	0.000192619641425986	0.0421287973686999
Sox4	-0.232624903321233	1.07098378249107	-4.062563528094	0.000172051960824431	0.000372503299295956	0.0363847564025956
Cyp7b1	0.253780005630779	8.85074075478627	4.2837586976608	8.38946720106618e-05	0.000189487472565854	0.0350712147624863
A4gnt	-0.672287210858774	0.157440619718234	-4.04759253254247	0.00018052264543864	0.000389508711890851	0.0329867450422183
Eif2b1	0.0769813541604134	4.60930492179414	4.27360936609867	8.67334038720518e-05	0.000195566367079602	0.0320170749481798
1010001N08Rik	0.241309279893552	0.464286727003555	4.01122516066341	0.000202815564339097	0.000435063639469485	0.0234693709596332
Tnfrsf12a	0.194222664438928	1.93786597807153	4.12119344390539	0.000142435723616648	0.000311738136073765	0.0217049488501235
Sass6	0.265264601128298	0.207389320700997	3.99067461852902	0.000216567446082475	0.00046306641096952	0.0214579431331545
Serpina3f	0.33340274761072	0.440551664930484	4.0269311276614	0.000192879018105658	0.000414686764874393	0.0198254203732899
